date,open,high,low,close,volume
6/7/18,277.95,278.28,276.34,277.37,72.969M
6/6/18,275.79,277.52,275.09,277.4,62.732M
6/5/18,275.05,275.53,274.18,275.1,51.135M
6/4/18,274.53,275.185,274.26,274.9,45.385M
6/1/18,272.41,273.94,272.33,273.6,71.258M
5/31/18,272.15,272.49,270.255,270.94,93.52M
5/30/18,270.5,273.11,270.42,272.61,69.678M
5/29/18,270.31,271.17,267.76,269.02,115.909M
5/25/18,272.15,272.86,271.58,272.15,56.375M
5/24/18,272.91,273.22,270.78,272.8,76.044M
5/23/18,271.17,273.39,270.99,273.36,64.694M
5/22/18,273.96,274.25,272.24,272.61,52.966M
5/21/18,273.01,273.98,271.3512,273.37,58.026M
5/18/18,271.62,272.03,270.93,271.33,64.368M
5/17/18,271.94,273.23,271.13,272.01,56.536M
5/16/18,271.14,272.76,271.11,272.24,53.943M
5/15/18,271.59,271.61,270.03,271.1,87.036M
5/14/18,273.34,274.08,272.36,272.98,54.791M
5/11/18,272.16,273.15,271.58,272.85,59.872M
5/10/18,270.34,272.39,270.22,272.02,72.064M
5/9/18,267.68,269.865,267.09,269.5,59.666M
5/8/18,266.5,267.325,265.15,266.92,67.499M
5/7/18,266.89,268.02,266.11,266.92,55.305M
5/4/18,261.52,266.7892,261.15,266.02,91.222M
5/3/18,262.26,263.36,259.05,262.62,136.311M
5/2/18,264.76,265.68,262.76,263.2,86.369M
5/1/18,263.87,265.1,262.11,264.98,74.203M
4/30/18,267.26,267.89,264.43,264.51,82.182M
4/27/18,267,267.34,265.5,266.56,57.054M
4/26/18,264.79,267.2452,264.29,266.31,67.732M
4/25/18,262.91,264.13,260.85,263.63,103.841M
4/24/18,267.73,267.9762,261.28,262.98,112.885M
4/23/18,267.26,267.89,265.35,266.57,65.558M
4/20/18,268.81,269.06,265.61,266.61,99.953M
4/19/18,269.65,269.88,267.72,268.89,77.656M
4/18/18,270.69,271.3,269.87,270.39,57.304M
4/17/18,269.33,270.87,268.75,270.19,64.682M
4/16/18,267,268.2,266.07,267.33,63.405M
4/13/18,267.41,267.54,264.01,265.15,85.079M
4/12/18,265.26,267,265.06,265.93,68.89M
4/11/18,263.47,265.64,263.39,263.76,91.14M
4/10/18,264.27,266.04,262.98,265.15,105.574M
4/9/18,261.37,264.84,259.9356,261,105.443M
4/6/18,263.42,265.11,258,259.72,179.521M
4/5/18,265.55,266.64,264.32,265.64,82.653M
4/4/18,256.75,264.355,256.6,263.56,123.715M
4/3/18,258.87,261.31,256.84,260.77,119.957M
4/2/18,262.55,263.13,254.67,257.47,186.286M
3/29/18,261.12,265.26,259.8389,263.15,124.245M
3/28/18,260.75,262.64,258.58,259.83,146.452M
3/27/18,266.17,266.77,258.84,260.6,129.941M
3/26/18,262.13,265.43,259.41,265.11,141.956M
3/23/18,264.17,265.02,257.83,258.05,183.535M
3/22/18,267.91,268.87,263.36,263.67,148.786M
3/21/18,270.9,273.27,270.19,270.43,78.71M
3/20/18,270.94,271.67,270.18,270.95,59.757M
3/19/18,273.35,274.3957,268.62,270.49,109.208M
3/16/18,274.5,275.39,274.14,274.2,100.344M
3/15/18,275.88,276.61,274.43,275,83.433M
3/14/18,277.81,278.02,274.67,275.3,105.895M
3/13/18,279.84,280.41,276.03,276.72,91.969M
3/12/18,279.2,279.91,278.0801,278.52,71.925M
3/9/18,275.7,278.87,275.34,278.87,113.625M
3/8/18,273.55,274.24,272.42,274.1,66.901M
3/7/18,270.42,273.18,270.2,272.78,87.064M
3/6/18,273.3,273.39,271.18,272.88,79.213M
3/5/18,267.73,272.89,267.61,272.19,97.307M
3/2/18,265.8,269.72,264.82,269.08,139.083M
3/1/18,271.41,273.17,266,267.7,176.855M
2/28/18,275.68,276.19,271.29,271.65,121.908M
2/27/18,278.11,278.92,274.36,274.43,99.099M
2/26/18,275.93,278.01,275.26,277.9,86.491M
2/23/18,271.79,274.71,271.25,274.71,92.766M
2/22/18,271.1,273.05,269.64,270.4,110.511M
2/21/18,271.9,274.72,269.94,270.05,98.884M
2/20/18,272.03,273.67,270.5,271.4,86.37M
2/16/18,272.32,275.32,272.27,273.11,160.42M
2/15/18,271.57,273.04,268.77,273.03,111.2M
2/14/18,264.31,270,264.3,269.59,120.736M
2/13/18,263.97,266.62,263.31,266,81.224M
2/12/18,263.83,267.01,261.6644,265.34,143.736M
2/9/18,260.8,263.61,252.92,261.5,283.565M
2/8/18,268.01,268.17,257.59,257.63,246.45M
2/7/18,268.5,272.36,267.58,267.67,167.376M
2/6/18,259.94,269.7,258.7,269.13,355.027M
2/5/18,273.45,275.85,263.31,263.93,294.682M
2/2/18,280.08,280.23,275.41,275.45,173.175M
2/1/18,281.07,283.06,280.68,281.58,90.102M
1/31/18,282.73,283.3,280.68,281.9,118.948M
1/30/18,282.6,284.736,281.22,281.76,131.796M
1/29/18,285.93,286.43,284.5,284.68,90.118M
1/26/18,284.25,286.6285,283.96,286.58,107.743M
1/25/18,284.16,284.27,282.405,283.3,84.587M
1/24/18,284.02,284.7,281.84,283.18,134.816M
1/23/18,282.74,283.62,282.37,283.29,97.085M
1/22/18,280.17,282.69,280.11,282.69,91.322M
1/19/18,279.8,280.41,279.14,280.41,140.92M
1/18/18,279.48,279.96,278.58,279.14,100.728M
1/17/18,278.03,280.05,276.97,279.61,113.259M
1/16/18,279.35,280.09,276.18,276.97,106.555M
1/12/18,276.42,278.11,276.0819,277.92,90.816M
1/11/18,274.75,276.12,274.56,276.12,62.361M
1/10/18,273.68,274.42,272.92,274.12,69.574M
1/9/18,274.4,275.25,274.081,274.54,57.254M
1/8/18,273.31,274.1,272.98,273.92,57.319M
1/5/18,272.51,273.56,271.95,273.42,83.524M
1/4/18,271.2,272.16,270.5447,271.61,80.636M
1/3/18,268.96,270.64,268.96,270.47,90.07M
1/2/18,267.84,268.81,267.4,268.77,86.656M
12/29/17,268.53,268.55,266.64,266.86,96.007M
12/28/17,267.89,267.92,267.45,267.87,45.116M
12/27/17,267.38,267.73,267.01,267.32,57.751M
12/26/17,267.05,267.4377,266.885,267.19,45.244M
12/22/17,267.6,267.635,266.9,267.51,78.721M
12/21/17,267.74,268.385,267.3,267.58,67.032M
12/20/17,268.27,268.33,266.69,267.03,76.752M
12/19/17,268.48,268.53,267.09,267.17,82.383M
12/18/17,268.1,268.6,267.98,268.2,83.654M
12/15/17,265.45,267.04,265.39,266.51,144.61M
12/14/17,267.09,267.22,265.6,265.66,100.667M
12/13/17,267.06,267.56,266.65,266.75,102.905M
12/12/17,266.57,267.32,266.345,266.78,85.196M
12/11/17,265.58,266.38,265.4793,266.31,83.078M
12/8/17,264.99,265.52,264.0315,265.51,76.564M
12/7/17,263.09,264.43,262.94,264.07,77.219M
12/6/17,262.87,263.73,262.71,263.24,75.899M
12/5/17,264.43,265.15,263.04,263.19,77.995M
12/4/17,266.31,266.8,264.08,264.14,94.041M
12/1/17,264.76,265.31,260.76,264.46,164.391M
11/30/17,263.76,266.05,263.67,265.01,127.894M
11/29/17,263.02,263.63,262.2,262.71,77.512M
11/28/17,260.76,262.9,260.655,262.87,98.972M
11/27/17,260.41,260.75,260,260.23,52.275M
11/24/17,260.32,260.48,260.16,260.36,27.857M
11/22/17,260,260.15,259.57,259.76,45.033M
11/21/17,259.18,260.2,258.2627,259.99,69.177M
11/20/17,258.14,258.525,257.86,258.3,48.076M
11/17/17,258.22,258.5882,257.77,257.86,75.757M
11/16/17,257.52,259.04,257.4748,258.62,67.777M
11/15/17,256.62,257.22,255.63,256.44,80.812M
11/14/17,257.41,257.85,256.52,257.73,61.315M
11/13/17,257.31,258.59,257.27,258.33,50.229M
11/10/17,257.73,258.2926,257.37,258.09,59.985M
11/9/17,257.73,258.39,256.36,258.17,95.085M
11/8/17,258.47,259.22,258.15,259.11,50.47M
11/7/17,258.97,259.35,258.09,258.67,57.502M
11/6/17,258.3,259,258.22,258.85,49.653M
11/3/17,257.77,258.5,257.3,258.45,59.59M
11/2/17,257.41,257.75,256.19,257.59,56.45M
11/1/17,258.04,258.43,257.07,257.49,54.203M
10/31/17,257.18,257.44,256.805,257.15,60.305M
10/30/17,257.07,257.6,256.41,256.75,54.286M
10/27/17,256.47,257.89,255.6254,257.71,85.563M
10/26/17,255.99,256.3,255.48,255.62,69.798M
10/25/17,256.18,256.31,254,255.29,103.715M
10/24/17,256.6,256.83,256.15,256.56,66.936M
10/23/17,257.48,257.51,256.02,256.11,63.915M
10/20/17,256.7,257.14,255.7744,257.11,89.176M
10/19/17,254.83,255.83,254.35,255.79,61.904M
10/18/17,255.9,255.95,255.5,255.72,40.888M
10/17/17,255.23,255.52,254.98,255.47,31.561M
10/16/17,255.21,255.51,254.82,255.29,38.222M
10/13/17,255.14,255.27,254.64,254.95,54.8M
10/12/17,254.66,255.06,254.365,254.64,47.065M
10/11/17,254.51,255.02,254.32,255.02,47.674M
10/10/17,254.6,255.05,253.98,254.62,43.057M
10/9/17,254.63,254.7,253.65,253.95,35.803M
10/6/17,254.15,254.7008,253.85,254.37,80.646M
10/5/17,253.54,254.68,253.196,254.66,63.523M
10/4/17,252.69,253.44,252.56,253.16,55.954M
10/3/17,252.46,252.89,252.23,252.86,66.81M
10/2/17,251.49,252.32,251.2926,252.32,59.023M
9/29/17,250.34,251.32,250.13,251.23,85.578M
9/28/17,249.73,250.44,249.63,250.35,44.779M
9/27/17,249.88,250.49,248.87,250.05,81.001M
9/26/17,249.42,249.7,248.805,249.08,54.082M
9/25/17,249.15,249.5532,248.08,248.93,57.064M
9/22/17,249.05,249.63,249.02,249.44,51.214M
9/21/17,249.88,249.98,249.185,249.39,48.211M
9/20/17,250.07,250.19,248.92,250.06,59.574M
9/19/17,250,250.07,249.6,249.97,47.108M
9/18/17,249.61,250.12,249.28,249.72,46.235M
9/15/17,248.69,249.29,248.57,249.19,95.432M
9/14/17,249.8,250.32,249.6,250.09,95.446M
9/13/17,249.72,250.21,249.59,250.17,59.228M
9/12/17,249.63,250.09,249.42,250.05,56.896M
9/11/17,248.04,249.3,248.02,249.21,71.365M
9/8/17,246.54,247.11,246.3,246.58,63.833M
9/7/17,247.25,247.27,246.4,246.87,58.035M
9/6/17,246.84,247.28,246.23,246.9,57.917M
9/5/17,247.26,247.52,244.95,246.06,91.399M
9/1/17,247.92,248.33,247.67,247.84,62.007M
8/31/17,246.72,247.77,246.0473,247.49,103.804M
8/30/17,244.83,246.32,244.62,246.01,62.031M
8/29/17,243.06,245.15,242.93,244.85,51.136M
8/28/17,245.17,245.2,244.09,244.57,40.566M
8/25/17,244.9,245.61,244.39,244.56,64.446M
8/24/17,245,245.18,243.75,243.99,50.742M
8/23/17,244.33,245.05,244.16,244.56,50.204M
8/22/17,243.57,245.62,243.55,245.44,63.14M
8/21/17,242.64,243.2,241.83,242.9,65.47M
8/18/17,242.9,244.189,242.2,242.71,136.748M
8/17/17,246.24,246.6,243.09,243.09,128.49M
8/16/17,247.11,247.57,246.45,246.94,56.716M
8/15/17,246.98,247,246.16,246.51,55.243M
8/14/17,245.59,246.79,245.55,246.54,73.292M
8/11/17,244.02,244.8,243.75,244.12,74.87M
8/10/17,246.29,246.44,243.7,243.76,120.479M
8/9/17,246.47,247.31,246.06,247.25,62.633M
8/8/17,247.51,248.91,246.83,247.26,61.719M
8/7/17,247.49,247.87,247.37,247.87,31.995M
8/4/17,247.52,247.79,246.97,247.41,60.192M
8/3/17,247.31,247.34,246.64,246.96,40.856M
8/2/17,247.47,247.6,246.37,247.44,47.211M
8/1/17,247.46,247.5,246.716,247.32,55.05M
7/31/17,247.37,247.48,246.53,246.77,65.839M
7/28/17,246.65,247.06,246.13,246.91,50.088M
7/27/17,247.96,248,245.68,247.2,70.767M
7/26/17,247.75,247.79,247.13,247.43,47.575M
7/25/17,247.68,247.8,247.16,247.42,54.916M
7/24/17,246.79,246.98,246.28,246.82,46.622M
7/21/17,246.44,246.91,246.18,246.88,88.711M
7/20/17,247.28,247.42,246.47,247.1,47.135M
7/19/17,246.02,247,246.01,246.99,51.034M
7/18/17,245.06,245.72,244.67,245.66,42.742M
7/17/17,245.47,245.91,245.33,245.53,33.532M
7/14/17,244.43,245.97,244.31,245.56,60.263M
7/13/17,244.02,244.55,243.76,244.42,39.472M
7/12/17,243.3,244.2,243.3,244.01,59.61M
7/11/17,242.16,242.55,240.85,242.19,50.355M
7/10/17,241.95,242.8,241.76,242.37,36.663M
7/7/17,241.21,242.28,240.5645,242.11,57.972M
7/6/17,241.89,242.03,240.34,240.55,66.115M
7/5/17,242.63,243.01,241.7,242.77,54.428M
7/3/17,242.88,243.38,242.21,242.21,39.154M
6/30/17,242.28,242.71,241.575,241.8,86.821M
6/29/17,243.66,243.72,239.955,241.35,106.95M
6/28/17,242.5,243.715,242.23,243.49,70.043M
6/27/17,243.04,243.38,241.31,241.33,82.248M
6/26/17,243.9,244.38,243.045,243.29,56.7M
6/23/17,242.91,243.51,242.47,243.13,66.987M
6/22/17,242.96,243.53,242.64,242.84,44.148M
6/21/17,243.42,243.59,242.41,242.95,55.978M
6/20/17,244.25,244.26,242.99,243.01,56.906M
6/19/17,243.59,244.73,243.48,244.66,65.124M
6/16/17,242.77,242.83,241.6337,242.64,84.553M
6/15/17,242.68,243.91,242.36,243.77,66.465M
6/14/17,244.86,244.87,243.29,244.24,78.602M
6/13/17,243.98,244.61,243.5799,244.55,60.067M
6/12/17,243.13,243.42,242.38,243.36,86.108M
6/9/17,244.09,245.01,241.95,243.41,132.256M
6/8/17,243.77,244.33,243.17,243.78,65.951M
6/7/17,243.6,243.92,242.83,243.66,54.144M
6/6/17,243.34,243.98,243.12,243.21,50.375M
6/5/17,243.97,244.3,243.76,243.99,44.699M
6/2/17,243.42,244.35,243.08,244.17,88.666M
6/1/17,241.97,243.38,241.64,243.36,68.962M
5/31/17,241.84,241.88,240.64,241.44,91.796M
5/30/17,241.34,241.79,241.16,241.5,35.202M
5/26/17,241.54,241.9,241.45,241.71,46.63M
5/25/17,241.2,242.08,240.96,241.76,64.072M
5/24/17,240.32,240.73,239.93,240.61,49.181M
5/23/17,239.95,240.24,239.51,240.05,48.342M
5/22/17,238.9,239.71,238.82,239.52,61.011M
5/19/17,237.33,239.08,237.27,238.31,115.011M
5/18/17,235.73,237.75,235.43,236.77,107.048M
5/17/17,238.1,238.64,235.75,235.82,172.174M
5/16/17,240.64,240.67,239.63,240.08,51.242M
5/15/17,239.47,240.44,239.45,240.3,61.919M
5/12/17,239.09,239.4273,238.67,238.98,53.913M
5/11/17,239.35,239.57,238.13,239.38,62.358M
5/10/17,239.39,239.87,239.15,239.87,54.294M
5/9/17,239.96,240.19,239.04,239.44,51.363M
5/8/17,239.75,239.92,239.17,239.66,48.386M
5/5/17,239.19,239.72,238.68,239.7,62.001M
5/4/17,238.83,238.9225,237.78,238.76,61.463M
5/3/17,238.29,238.8775,237.7,238.48,73.138M
5/2/17,238.84,238.98,238.3,238.77,57.376M
5/1/17,238.68,239.17,238.195,238.68,66.883M
4/28/17,238.9,238.93,237.93,238.08,63.533M
4/27/17,238.77,238.95,237.98,238.6,57.41M
4/26/17,238.51,239.53,238.35,238.4,84.702M
4/25/17,237.91,238.95,237.81,238.55,76.698M
4/24/17,237.18,237.41,234.5628,237.17,119.21M
4/21/17,235.25,235.31,234.13,234.59,110.39M
4/20/17,234.15,235.845,233.78,235.34,92.572M
4/19/17,234.52,234.95,233.18,233.44,68.7M
4/18/17,233.72,234.49,233.08,233.87,83.226M
4/17/17,233.11,234.57,232.88,234.57,68.405M
4/13/17,233.64,234.49,232.51,232.51,92.88M
4/12/17,234.74,234.96,233.77,234.03,81.864M
4/11/17,234.9,235.18,233.34,235.06,88.045M
4/10/17,235.36,236.255,234.73,235.34,67.615M
4/7/17,235.15,236,234.64,235.2,74.412M
4/6/17,234.94,236.04,234.425,235.44,69.136M
4/5/17,236.26,237.39,234.54,234.78,108.801M
4/4/17,235,235.58,234.555,235.48,56.466M
4/3/17,235.8,236.03,233.91,235.33,85.546M
3/31/17,235.9,236.51,235.68,235.74,73.733M
3/30/17,235.47,236.52,235.27,236.29,56.738M
3/29/17,234.99,235.81,234.725,235.54,61.95M
3/28/17,233.27,235.81,233.14,235.32,93.484M
3/27/17,231.93,233.92,231.61,233.62,87.454M
3/24/17,234.38,235.04,232.96,233.86,112.505M
3/23/17,234,235.34,233.6,234.03,100.41M
3/22/17,233.77,234.61,233.05,234.28,97.569M
3/21/17,237.47,237.61,233.58,233.73,131.809M
3/20/17,237.03,237.36,236.32,236.77,52.537M
3/17/17,237.75,237.97,237.03,237.03,89.002M
3/16/17,239.11,239.2,238.1,238.48,78.344M
3/15/17,237.56,239.44,237.29,238.95,96.082M
3/14/17,237.18,237.24,236.19,236.9,59.881M
3/13/17,237.62,237.86,237.24,237.81,57.257M
3/10/17,237.97,238.02,236.59,237.69,81.992M
3/9/17,236.7,237.24,235.74,236.86,90.684M
3/8/17,237.34,237.64,236.4,236.56,78.169M
3/7/17,237.36,237.77,236.76,237,65.104M
3/6/17,237.5,238.12,237.01,237.71,55.392M
3/3/17,238.17,238.61,237.73,238.42,81.974M
3/2/17,239.56,239.57,238.21,238.27,70.246M
3/1/17,238.39,240.32,238.37,239.78,149.158M
2/28/17,236.67,236.95,236.015,236.47,96.962M
2/27/17,236.64,237.31,236.35,237.11,56.515M
2/24/17,235.46,236.7932,235.41,236.74,82.382M
2/23/17,236.88,236.9,235.56,236.44,74.616M
2/22/17,236.02,236.54,235.83,236.28,62.115M
2/21/17,235.52,236.69,235.51,236.49,88.946M
2/17/17,233.95,235.09,233.93,235.09,77.204M
2/16/17,234.96,235.155,233.85,234.72,84.722M
2/15/17,233.45,235.14,233.39,234.92,86.786M
2/14/17,232.56,233.71,232.16,233.7,71.109M
2/13/17,232.08,233.07,232.05,232.77,55.182M
2/10/17,231,231.77,230.6216,231.51,66.016M
2/9/17,229.56,230.95,229.52,230.6,65.955M
2/8/17,228.61,229.39,228.31,229.24,51.566M
2/7/17,229.38,229.6556,228.72,228.94,57.931M
2/6/17,228.87,229.326,228.54,228.93,57.79M
2/3/17,228.82,229.55,228.46,229.34,80.563M
2/2/17,227.2,228.1,226.82,227.77,69.658M
2/1/17,228.255,228.59,226.94,227.62,79.118M
1/31/17,226.98,227.6,226.32,227.53,75.881M
1/30/17,228.17,228.2,226.41,227.55,79.737M
1/27/17,229.42,229.59,228.76,228.97,59.711M
1/26/17,229.4,229.71,229.01,229.33,59.971M
1/25/17,228.7,229.57,228.51,229.57,84.438M
1/24/17,226.4,228.08,226.27,227.6,95.555M
1/23/17,226.35,226.805,225.27,226.15,75.062M
1/20/17,226.7,227.31,225.9719,226.74,129.169M
1/19/17,226.84,227,225.41,225.91,66.609M
1/18/17,226.535,226.8,225.9,226.75,54.793M
1/17/17,226.31,226.78,225.8,226.25,61.241M
1/13/17,226.73,227.4,226.69,227.05,62.718M
1/12/17,226.5,226.75,224.955,226.53,72.113M
1/11/17,226.36,227.1,225.59,227.1,74.65M
1/10/17,226.48,227.45,226.01,226.46,63.772M
1/9/17,226.91,227.0701,226.4163,226.46,46.94M
1/6/17,226.53,227.75,225.9,227.21,71.56M
1/5/17,226.27,226.58,225.48,226.4,78.379M
1/4/17,225.62,226.75,225.61,226.58,78.744M
1/3/17,225.04,225.83,223.8837,225.24,91.367M
12/30/16,224.73,224.83,222.73,223.53,108.998M
12/29/16,224.48,224.89,223.84,224.35,48.696M
12/28/16,226.57,226.59,224.27,224.4,64.095M
12/27/16,226.02,226.73,226,226.27,42.672M
12/23/16,225.43,225.72,225.21,225.71,36.698M
12/22/16,225.6,225.74,224.92,225.38,56.219M
12/21/16,226.25,226.45,225.77,225.77,67.909M
12/20/16,226.16,226.57,225.88,226.4,89.839M
12/19/16,225.24,226.02,225.08,225.53,90.341M
12/16/16,226.01,226.08,224.67,225.04,156.42M
12/15/16,226.16,227.81,225.8904,226.81,124.973M
12/14/16,227.41,228.23,225.365,225.88,142.502M
12/13/16,227.02,228.34,227,227.76,110.477M
12/12/16,226.4,226.96,225.76,226.25,102.016M
12/9/16,225.41,226.53,225.37,226.51,88.006M
12/8/16,224.57,225.7,224.26,225.15,99.714M
12/7/16,221.52,224.67,221.38,224.6,110.738M
12/6/16,221.22,221.7441,220.662,221.7,59.877M
12/5/16,220.65,221.4,220.42,221,67.838M
12/2/16,219.67,220.25,219.26,219.68,74.84M
12/1/16,220.73,220.73,219.15,219.57,79.04M
11/30/16,221.63,221.82,220.31,220.38,113.292M
11/29/16,220.52,221.44,220.17,220.91,69.887M
11/28/16,221.16,221.48,220.36,220.48,76.573M
11/25/16,221.1,221.56,221.01,221.52,37.872M
11/23/16,219.98,220.76,219.75,220.7,56.62M
11/22/16,220.51,220.79,219.73,220.58,67.429M
11/21/16,219.17,220.18,219,220.15,72.403M
11/18/16,219.07,219.27,218.29,218.5,86.266M
11/17/16,218.05,219.06,217.92,218.99,69.797M
11/16/16,217.56,218.14,217.42,217.87,65.618M
11/15/16,217.04,218.28,216.8,218.28,91.653M
11/14/16,217.03,217.27,215.72,216.59,94.58M
11/11/16,216.08,216.7,215.32,216.42,100.553M
11/10/16,217.3,218.31,215.22,216.92,172.113M
11/9/16,212.37,217.1,212.34,216.3792,258.429M
11/8/16,212.69,214.77,212.38,214.11,106.772M
11/7/16,211.45,213.19,211.3,213.15,109.795M
11/4/16,208.91,209.89,208.38,208.55,109.122M
11/3/16,209.99,210.24,208.46,208.78,88.939M
11/2/16,210.65,211.1,209.23,209.74,103.331M
11/1/16,212.93,212.99,209.6,211.01,122.782M
10/31/16,212.93,213.19,212.36,212.55,61.273M
10/28/16,213.14,213.93,211.71,212.54,140.623M
10/27/16,214.58,214.62,213.08,213.17,77.22M
10/26/16,213.21,214.42,212.93,213.74,75.705M
10/25/16,214.68,214.98,213.98,214.17,66.542M
10/24/16,215,215.32,214.48,214.89,60.147M
10/21/16,212.96,214.08,212.76,213.98,89.089M
10/20/16,213.87,214.53,213.11,213.88,73.64M
10/19/16,214.02,214.64,213.6,214.28,66.519M
10/18/16,214.24,214.31,213.27,213.71,76.87M
10/17/16,213.09,213.39,212.17,212.38,58.276M
10/14/16,214.15,214.69,213.03,213.12,93.346M
10/13/16,212.16,213.59,211.21,213.01,101.357M
10/12/16,213.59,214.32,213.01,213.71,73.866M
10/11/16,215.66,215.74,212.58,213.43,130.367M
10/10/16,216.155,216.7,215.985,216.16,51.855M
10/7/16,216.1,216.3,214.19,215.04,89.788M
10/6/16,215.37,216.04,214.735,215.78,62.927M
10/5/16,215.41,216.13,215.33,215.63,72.816M
10/4/16,215.91,216.17,213.99,214.68,119.948M
10/3/16,215.82,216.04,215.04,215.78,83.512M
9/30/16,215.65,217.12,215.36,216.3,117.203M
9/29/16,216.4,216.87,214.04,214.68,128.071M
9/28/16,215.83,216.82,214.71,216.64,87.411M
9/27/16,214.05,215.68,213.62,215.57,78.495M
9/26/16,215.02,215.23,214.01,214.24,89.827M
9/23/16,216.72,216.88,215.88,215.99,73.631M
9/22/16,217,217.53,216.71,217.18,76.679M
9/21/16,214.24,216.03,213.44,215.82,110.284M
9/20/16,214.41,214.59,213.38,213.42,69.665M
9/19/16,214.13,214.88,213.03,213.41,80.25M
9/16/16,213.48,213.69,212.57,213.37,155.236M
9/15/16,212.96,215.73,212.75,215.28,145.736M
9/14/16,213.29,214.7,212.5,213.15,134.185M
9/13/16,214.84,215.1499,212.5,213.23,182.829M
9/12/16,212.39,216.81,212.31,216.34,168.111M
9/9/16,216.97,217.03,213.25,213.28,221.589M
9/8/16,218.62,218.94,218.15,218.51,74.103M
9/7/16,218.84,219.22,218.3,219.01,76.555M
9/6/16,218.7,219.12,217.86,219.0308,56.702M
9/2/16,218.39,218.87,217.7,218.37,79.294M
9/1/16,217.37,217.73,216.03,217.39,97.844M
8/31/16,217.61,217.75,216.465,217.38,85.269M
8/30/16,218.26,218.59,217.35,218,58.115M
8/29/16,217.44,218.665,217.4,218.3608,70.502M
8/26/16,217.92,219.12,216.25,217.29,122.506M
8/25/16,217.4,218.19,217.22,217.7,69.225M
8/24/16,218.8,218.91,217.36,217.85,71.729M
8/23/16,219.25,219.6,218.9,218.97,53.399M
8/22/16,218.26,218.8,217.83,218.53,61.369M
8/19/16,218.31,218.75,217.74,218.54,75.443M
8/18/16,218.34,218.9,218.21,218.86,52.989M
8/17/16,218,218.53,217.02,218.37,75.134M
8/16/16,218.6,218.68,217.96,217.96,53.214M
8/15/16,218.89,219.5,218.88,219.09,49.813M
8/12/16,218.29,218.71,217.99,218.46,61.314M
8/11/16,218.26,218.94,217.95,218.65,72.504M
8/10/16,218.31,218.4038,217.23,217.64,57.941M
8/9/16,218.13,218.76,217.8,218.18,51.252M
8/8/16,218.4,218.52,217.74,218.05,39.906M
8/5/16,217.21,218.23,217.07,218.18,71.892M
8/4/16,216.31,216.78,214.25,216.4097,46.586M
8/3/16,215.48,216.245,215.13,216.18,53.994M
8/2/16,216.65,216.83,214.57,215.5492,92.296M
8/1/16,217.19,217.65,216.405,216.94,73.311M
7/29/16,216.46,217.54,216.13,217.12,79.519M
7/28/16,216.29,217.11,215.75,216.77,65.036M
7/27/16,217.19,217.27,215.62,216.52,84.084M
7/26/16,216.53,217.17,215.76,216.75,70.08M
7/25/16,217,217.06,215.97,216.65,55.873M
7/22/16,216.41,217.3,216.1,217.24,62.787M
7/21/16,216.96,217.22,215.75,216.265,67.777M
7/20/16,216.75,217.37,216.24,217.085,58.159M
7/19/16,215.92,216.23,215.63,216.19,54.346M
7/18/16,215.97,216.6,215.67,216.4092,58.726M
7/15/16,216.78,217.0125,215.308,215.83,107.155M
7/14/16,216.4,216.67,215.66,216.12,91.231M
7/13/16,215.44,215.45,214.35,214.92,87.324M
7/12/16,214.53,215.3,213.4308,214.95,101.276M
7/11/16,213.19,214.07,212.95,213.4,73.634M
7/8/16,211.05,212.94,210.7785,212.65,133.971M
7/7/16,209.87,210.6495,208.63,209.526,85.521M
7/6/16,207.83,209.8,207.06,209.66,96.021M
7/5/16,208.95,209.08,207.71,208.41,109.804M
